,0,1
464,"['5', '162']","Sep 30, 2020 at 2:54 AM"
465,"['2', '121']","Sep 29, 2020 at 1:32 AM"
466,"['7', '309']","Sep 28, 2020 at 10:43 PM"
467,"['8', '309']","Sep 28, 2020 at 4:54 AM"
468,"['3', '951']","Sep 27, 2020 at 8:54 PM"
469,"['2', '141']","Sep 27, 2020 at 3:55 PM"
470,"['3', '135']","Sep 27, 2020 at 1:13 PM"
471,"['10', '294']","Sep 26, 2020 at 6:06 PM"
472,"['4', '21000']","Sep 26, 2020 at 2:02 PM"
473,"['1', '73']","Sep 25, 2020 at 3:28 PM"
474,"['9', '321']","Sep 25, 2020 at 1:55 PM"
475,"['1', '83']","Sep 25, 2020 at 1:30 PM"
476,"['5', '182']","Sep 25, 2020 at 5:00 AM"
477,"['5', '197']","Sep 24, 2020 at 7:40 PM"
478,"['37', '788']","Sep 24, 2020 at 11:19 AM"
479,"['0', '93']","Sep 24, 2020 at 4:53 AM"
480,"['20', '409']","Sep 23, 2020 at 7:20 PM"
481,"['6', '321']","Sep 23, 2020 at 12:05 PM"
482,"['22', '2000']","Sep 23, 2020 at 10:57 AM"
483,"['4', '111']","Sep 22, 2020 at 2:29 PM"
484,"['7', '198']","Sep 22, 2020 at 10:51 AM"
485,"['17', '624']","Sep 22, 2020 at 8:31 AM"
486,"['7', '233']","Sep 22, 2020 at 8:28 AM"
487,"['5', '209']","Sep 22, 2020 at 7:32 AM"
488,"['3', '157']","Sep 22, 2020 at 4:14 AM"
489,"['7', '251']","Sep 22, 2020 at 4:10 AM"
490,"['3', '257']","Sep 21, 2020 at 11:04 AM"
491,"['6', '870']","Sep 20, 2020 at 12:00 PM"
492,"['10', '322']","Sep 20, 2020 at 8:22 AM"
493,"['2', '136']","Sep 20, 2020 at 12:02 AM"
494,"['2', '213']","Sep 19, 2020 at 1:40 AM"
495,"['7', '516']","Sep 17, 2020 at 11:28 PM"
496,"['12', '270']","Sep 17, 2020 at 10:28 PM"
497,"['1', '119']","Sep 17, 2020 at 8:08 PM"
498,"['2', '162']","Sep 17, 2020 at 8:50 AM"
499,"['3', '183']","Sep 17, 2020 at 8:42 AM"
500,"['5', '165']","Sep 16, 2020 at 4:51 PM"
501,"['8', '1000']","Sep 16, 2020 at 8:21 AM"
502,"['3', '205']","Sep 15, 2020 at 10:13 PM"
503,"['15', '305']","Sep 15, 2020 at 10:39 AM"
504,"['5', '200']","Sep 15, 2020 at 7:20 AM"
505,"['3', '179']","Sep 14, 2020 at 7:50 AM"
506,"['0', '59']","Sep 14, 2020 at 7:26 AM"
507,"['12', '324']","Sep 13, 2020 at 11:28 AM"
508,"['1', '90']","Sep 13, 2020 at 11:09 AM"
509,"['15', '226']","Sep 12, 2020 at 6:52 PM"
510,"['2', '147']","Sep 12, 2020 at 6:16 PM"
511,"['42', '2000']","Sep 12, 2020 at 11:38 AM"
512,"['9', '258']","Sep 11, 2020 at 3:21 PM"
513,"['5', '343']","Sep 11, 2020 at 2:09 PM"
514,"['1', '406']","Sep 10, 2020 at 11:52 PM"
515,"['4', '128']","Sep 10, 2020 at 7:41 PM"
516,"['3', '170']","Sep 10, 2020 at 7:36 PM"
517,"['6', '171']","Sep 9, 2020 at 12:46 AM"
518,"['3', '122']","Sep 8, 2020 at 11:21 AM"
519,"['2', '151']","Sep 8, 2020 at 9:19 AM"
520,"['9', '234']","Sep 7, 2020 at 8:36 PM"
521,"['8', '350']","Sep 7, 2020 at 8:16 AM"
522,"['5', '178']","Sep 6, 2020 at 6:54 PM"
523,"['4', '305']","Sep 6, 2020 at 4:40 PM"
524,"['10', '303']","Sep 6, 2020 at 3:42 PM"
525,"['7', '170']","Sep 5, 2020 at 9:21 PM"
526,"['14', '327']","Sep 5, 2020 at 8:05 PM"
527,"['4', '167']","Sep 5, 2020 at 7:33 PM"
528,"['3', '124']","Sep 4, 2020 at 2:09 PM"
529,"['5', '245']","Sep 4, 2020 at 1:29 PM"
530,"['7', '231']","Sep 4, 2020 at 7:30 AM"
531,"['2', '110']","Sep 4, 2020 at 12:25 AM"
532,"['102', '4000']","Sep 3, 2020 at 9:55 PM"
533,"['6', '143']","Sep 3, 2020 at 8:24 PM"
534,"['4', '217']","Sep 3, 2020 at 7:51 PM"
535,"['10', '262']","Sep 3, 2020 at 7:29 PM"
536,"['4', '149']","Sep 3, 2020 at 3:20 AM"
537,"['9', '190']","Sep 2, 2020 at 4:28 PM"
538,"['1', '75']","Sep 2, 2020 at 3:55 PM"
539,"['4', '127']","Sep 2, 2020 at 2:38 PM"
540,"['8', '190']","Sep 2, 2020 at 2:27 PM"
541,"['0', '85']","Sep 2, 2020 at 12:46 AM"
542,"['0', '99']","Sep 1, 2020 at 4:51 PM"
543,"['3', '114']","Sep 1, 2020 at 1:55 PM"
544,"['12', '5000']","Sep 1, 2020 at 12:17 PM"
545,"['1', '110']","Sep 1, 2020 at 11:20 AM"
546,"['15', '278']","Aug 31, 2020 at 5:11 PM"
547,"['6', '212']","Aug 30, 2020 at 12:54 PM"
548,"['3', '116']","Aug 30, 2020 at 8:56 AM"
549,"['2', '106']","Aug 30, 2020 at 2:06 AM"
550,"['4', '215']","Aug 29, 2020 at 3:41 PM"
551,"['2', '117']","Aug 28, 2020 at 10:21 PM"
552,"['14', '3000']","Aug 28, 2020 at 9:39 PM"
553,"['4', '285']","Aug 28, 2020 at 3:08 PM"
554,"['8', '190']","Aug 28, 2020 at 1:42 PM"
555,"['0', '123']","Aug 28, 2020 at 3:37 AM"
556,"['4', '176']","Aug 28, 2020 at 12:48 AM"
557,"['3', '150']","Aug 27, 2020 at 5:51 PM"
558,"['3', '671']","Aug 26, 2020 at 11:37 PM"
559,"['21', '414']","Aug 26, 2020 at 8:11 PM"
560,"['3', '412']","Aug 26, 2020 at 6:41 PM"
561,"['6', '2000']","Aug 26, 2020 at 3:50 PM"
562,"['0', '95']","Aug 26, 2020 at 2:13 PM"
563,"['10', '772']","Aug 26, 2020 at 2:03 PM"
564,"['1', '128']","Aug 25, 2020 at 9:50 PM"
565,"['4', '173']","Aug 25, 2020 at 9:40 PM"
566,"['4', '190']","Aug 25, 2020 at 9:39 PM"
567,"['3', '121']","Aug 25, 2020 at 5:38 PM"
568,"['8', '191']","Aug 25, 2020 at 4:38 PM"
569,"['3', '130']","Aug 25, 2020 at 10:50 AM"
570,"['11', '281']","Aug 25, 2020 at 8:33 AM"
571,"['3', '186']","Aug 24, 2020 at 10:08 PM"
572,"['1', '95']","Aug 24, 2020 at 9:20 PM"
573,"['11', '1000']","Aug 24, 2020 at 7:13 PM"
574,"['2', '145']","Aug 24, 2020 at 10:49 AM"
575,"['3', '242']","Aug 23, 2020 at 9:24 PM"
576,"['0', '67']","Aug 23, 2020 at 7:50 PM"
577,"['9', '372']","Aug 23, 2020 at 6:27 PM"
578,"['0', '79']","Aug 23, 2020 at 2:02 PM"
579,"['27', '1000']","Aug 23, 2020 at 11:31 AM"
580,"['12', '2000']","Aug 22, 2020 at 1:48 PM"
581,"['10', '10000']","Aug 22, 2020 at 10:59 AM"
582,"['3', '157']","Aug 22, 2020 at 6:02 AM"
583,"['0', '94']","Aug 21, 2020 at 9:59 PM"
584,"['16', '464']","Aug 21, 2020 at 9:48 PM"
585,"['8', '157']","Aug 21, 2020 at 6:34 PM"
586,"['5', '126']","Aug 21, 2020 at 6:19 PM"
587,"['7', '363']","Aug 21, 2020 at 8:57 AM"
588,"['2', '128']","Aug 20, 2020 at 10:01 PM"
589,"['2', '160']","Aug 20, 2020 at 10:00 PM"
590,"['5', '193']","Aug 20, 2020 at 9:23 PM"
591,"['3', '91']","Aug 20, 2020 at 8:12 PM"
592,"['17', '560']","Aug 20, 2020 at 1:36 PM"
593,"['11', '255']","Aug 19, 2020 at 7:53 PM"
594,"['5', '212']","Aug 19, 2020 at 6:28 PM"
595,"['5', '3000']","Aug 19, 2020 at 1:49 AM"
596,"['12', '269']","Aug 18, 2020 at 11:56 PM"
597,"['3', '149']","Aug 18, 2020 at 10:20 PM"
598,"['10', '297']","Aug 18, 2020 at 11:15 AM"
599,"['10', '233']","Aug 18, 2020 at 8:16 AM"
600,"['10', '419']","Aug 17, 2020 at 9:32 PM"
601,"['6', '684']","Aug 17, 2020 at 7:17 PM"
602,"['5', '6000']","Aug 17, 2020 at 6:27 PM"
603,"['9', '325']","Aug 17, 2020 at 9:27 AM"
604,"['4', '3000']","Aug 17, 2020 at 1:03 AM"
605,"['5', '173']","Aug 17, 2020 at 12:48 AM"
606,"['0', '97']","Aug 16, 2020 at 4:43 PM"
607,"['24', '333']","Aug 16, 2020 at 4:23 PM"
608,"['5', '112']","Aug 16, 2020 at 3:01 PM"
609,"['4', '5000']","Aug 16, 2020 at 3:56 AM"
610,"['8', '268']","Aug 15, 2020 at 2:14 PM"
611,"['14', '320']","Aug 15, 2020 at 11:30 AM"
612,"['7', '227']","Aug 15, 2020 at 7:01 AM"
613,"['5', '494']","Aug 15, 2020 at 6:03 AM"
614,"['2', '73']","Aug 14, 2020 at 9:28 PM"
615,"['8', '199']","Aug 14, 2020 at 9:01 PM"
616,"['33', '903']","Aug 14, 2020 at 7:32 PM"
617,"['2', '159']","Aug 14, 2020 at 3:27 PM"
618,"['1', '87']","Aug 13, 2020 at 6:46 PM"
619,"['3', '137']","Aug 13, 2020 at 12:03 PM"
620,"['9', '296']","Aug 13, 2020 at 6:04 AM"
621,"['1', '80']","Aug 12, 2020 at 12:40 PM"
622,"['3', '904']","Aug 12, 2020 at 6:20 AM"
623,"['4', '107']","Aug 12, 2020 at 3:10 AM"
624,"['4', '2000']","Aug 11, 2020 at 4:08 AM"
625,"['6', '174']","Aug 11, 2020 at 12:14 AM"
626,"['14', '418']","Aug 9, 2020 at 7:07 PM"
627,"['8', '1000']","Aug 9, 2020 at 2:31 PM"
628,"['3', '238']","Aug 9, 2020 at 2:01 PM"
629,"['5', '375']","Aug 9, 2020 at 1:18 PM"
630,"['2', '154']","Aug 9, 2020 at 12:41 PM"
631,"['7', '7000']","Aug 9, 2020 at 11:13 AM"
632,"['7', '432']","Aug 9, 2020 at 10:24 AM"
633,"['4', '748']","Aug 9, 2020 at 10:19 AM"
634,"['5', '703']","Aug 8, 2020 at 10:52 PM"
635,"['5', '192']","Aug 8, 2020 at 6:22 PM"
636,"['2', '240']","Aug 8, 2020 at 5:48 PM"
637,"['7', '161']","Aug 8, 2020 at 8:22 AM"
638,"['2', '145']","Aug 7, 2020 at 9:55 PM"
639,"['11', '680']","Aug 7, 2020 at 6:42 PM"
640,"['3', '177']","Aug 7, 2020 at 6:36 PM"
641,"['7', '197']","Aug 7, 2020 at 12:31 PM"
642,"['2', '199']","Aug 7, 2020 at 12:12 PM"
643,"['4', '530']","Aug 6, 2020 at 1:28 AM"
644,"['10', '385']","Aug 5, 2020 at 11:01 PM"
645,"['5', '198']","Aug 5, 2020 at 10:52 PM"
646,"['3', '174']","Aug 5, 2020 at 9:25 PM"
647,"['5', '262']","Aug 5, 2020 at 5:02 PM"
648,"['4', '463']","Aug 5, 2020 at 7:27 AM"
649,"['5', '236']","Aug 5, 2020 at 7:16 AM"
650,"['5', '186']","Aug 5, 2020 at 7:13 AM"
651,"['1', '117']","Aug 5, 2020 at 7:08 AM"
652,"['0', '118']","Aug 4, 2020 at 10:16 PM"
653,"['16', '376']","Aug 4, 2020 at 4:12 PM"
654,"['2', '108']","Aug 3, 2020 at 6:20 PM"
655,"['0', '124']","Aug 2, 2020 at 3:28 AM"
656,"['5', '210']","Jul 31, 2020 at 9:08 PM"
657,"['12', '313']","Jul 31, 2020 at 12:20 PM"
658,"['7', '166']","Jul 30, 2020 at 5:05 PM"
659,"['3', '153']","Jul 30, 2020 at 3:56 AM"
660,"['11', '1000']","Jul 30, 2020 at 12:41 AM"
661,"['1', '115']","Jul 29, 2020 at 11:41 PM"
662,"['2', '112']","Jul 29, 2020 at 11:08 PM"
663,"['0', '126']","Jul 29, 2020 at 12:36 AM"
664,"['2', '194']","Jul 28, 2020 at 8:46 PM"
665,"['6', '253']","Jul 28, 2020 at 7:41 PM"
666,"['2', '128']","Jul 28, 2020 at 2:06 PM"
667,"['0', '203']","Jul 28, 2020 at 10:17 AM"
668,"['1', '101']","Jul 27, 2020 at 11:35 PM"
669,"['2', '530']","Jul 27, 2020 at 1:13 PM"
670,"['7', '799']","Jul 27, 2020 at 6:48 AM"
671,"['10', '8000']","Jul 27, 2020 at 1:33 AM"
672,"['9', '258']","Jul 26, 2020 at 9:54 PM"
673,"['2', '152']","Jul 26, 2020 at 7:17 PM"
674,"['0', '77']","Jul 26, 2020 at 7:14 PM"
675,"['3', '161']","Jul 26, 2020 at 5:05 PM"
676,"['0', '114']","Jul 26, 2020 at 4:51 PM"
677,"['8', '2000']","Jul 26, 2020 at 2:42 PM"
678,"['7', '298']","Jul 26, 2020 at 10:37 AM"
679,"['22', '525']","Jul 26, 2020 at 10:33 AM"
680,"['2', '259']","Jul 25, 2020 at 6:58 PM"
681,"['1', '72']","Jul 25, 2020 at 2:02 PM"
682,"['20', '2000']","Jul 24, 2020 at 11:19 PM"
683,"['0', '186']","Jul 24, 2020 at 11:36 AM"
684,"['2', '127']","Jul 24, 2020 at 10:34 AM"
685,"['5', '161']","Jul 23, 2020 at 11:53 PM"
686,"['0', '83']","Jul 23, 2020 at 6:51 PM"
687,"['1', '124']","Jul 23, 2020 at 12:09 PM"
688,"['0', '100']","Jul 23, 2020 at 8:44 AM"
689,"['1', '115']","Jul 22, 2020 at 9:52 PM"
690,"['8', '2000']","Jul 22, 2020 at 4:40 PM"
691,"['11', '288']","Jul 22, 2020 at 3:02 PM"
692,"['3', '304']","Jul 22, 2020 at 2:37 PM"
693,"['37', '1000']","Jul 22, 2020 at 12:51 PM"
694,"['3', '163']","Jul 22, 2020 at 2:50 AM"
695,"['13', '481']","Jul 22, 2020 at 2:48 AM"
696,"['12', '350']","Jul 21, 2020 at 10:03 PM"
697,"['2', '159']","Jul 21, 2020 at 5:59 PM"
698,"['1', '81']","Jul 21, 2020 at 4:41 PM"
699,"['4', '235']","Jul 21, 2020 at 10:13 AM"
700,"['9', '298']","Jul 20, 2020 at 11:42 AM"
701,"['2', '170']","Jul 20, 2020 at 1:31 AM"
702,"['8', '296']","Jul 19, 2020 at 1:48 AM"
703,"['3', '172']","Jul 19, 2020 at 12:54 AM"
704,"['4', '200']","Jul 18, 2020 at 4:38 PM"
705,"['6', '366']","Jul 18, 2020 at 4:32 PM"
706,"['69', '2000']","Jul 17, 2020 at 7:58 AM"
707,"['4', '400']","Jul 16, 2020 at 6:54 PM"
708,"['5', '7000']","Jul 16, 2020 at 10:50 AM"
709,"['9', '407']","Jul 15, 2020 at 9:01 AM"
710,"['12', '291']","Jul 14, 2020 at 5:06 PM"
711,"['12', '317']","Jul 14, 2020 at 11:35 AM"
712,"['5', '155']","Jul 14, 2020 at 9:52 AM"
713,"['4', '167']","Jul 13, 2020 at 10:45 AM"
714,"['9', '249']","Jul 13, 2020 at 10:00 AM"
715,"['25', '763']","Jul 12, 2020 at 9:46 AM"
716,"['3', '179']","Jul 11, 2020 at 9:39 PM"
717,"['8', '291']","Jul 11, 2020 at 3:37 PM"
718,"['2', '150']","Jul 10, 2020 at 10:29 PM"
719,"['4', '124']","Jul 10, 2020 at 9:11 PM"
720,"['3', '251']","Jul 10, 2020 at 6:39 PM"
721,"['9', '260']","Jul 10, 2020 at 2:48 AM"
722,"['2', '109']","Jul 9, 2020 at 12:34 PM"
723,"['5', '149']","Jul 9, 2020 at 7:31 AM"
724,"['2', '157']","Jul 9, 2020 at 3:42 AM"
725,"['2', '117']","Jul 9, 2020 at 1:00 AM"
726,"['3', '124']","Jul 9, 2020 at 1:00 AM"
727,"['1', '151']","Jul 8, 2020 at 1:58 AM"
728,"['1', '167']","Jul 8, 2020 at 1:41 AM"
729,"['14', '416']","Jul 6, 2020 at 4:27 PM"
730,"['0', '159']","Jul 6, 2020 at 3:10 PM"
731,"['0', '110']","Jul 6, 2020 at 9:52 AM"
732,"['5', '388']","Jul 6, 2020 at 2:42 AM"
733,"['6', '293']","Jul 6, 2020 at 2:37 AM"
734,"['2', '150']","Jul 5, 2020 at 10:53 PM"
735,"['0', '100']","Jul 5, 2020 at 3:05 AM"
736,"['0', '235']","Jul 5, 2020 at 2:03 AM"
737,"['6', '320']","Jul 4, 2020 at 10:53 PM"
738,"['33', '1000']","Jul 4, 2020 at 1:19 PM"
739,"['5', '240']","Jul 4, 2020 at 12:52 AM"
740,"['7', '518']","Jul 3, 2020 at 6:49 PM"
741,"['0', '114']","Jul 2, 2020 at 6:57 PM"
742,"['2', '123']","Jul 2, 2020 at 12:42 AM"
743,"['6', '242']","Jul 1, 2020 at 2:28 AM"
744,"['12', '575']","Jul 1, 2020 at 2:06 AM"
745,"['0', '150']","Jul 1, 2020 at 12:56 AM"
746,"['1', '191']","Jun 30, 2020 at 3:29 PM"
747,"['137', '8000']","Jun 29, 2020 at 2:48 PM"
748,"['2', '302']","Jun 28, 2020 at 9:59 PM"
749,"['3', '223']","Jun 28, 2020 at 3:00 AM"
750,"['1', '259']","Jun 27, 2020 at 1:38 AM"
751,"['4', '468']","Jun 26, 2020 at 11:39 PM"
752,"['2', '105']","Jun 25, 2020 at 11:10 PM"
753,"['4', '212']","Jun 24, 2020 at 11:17 PM"
754,"['1', '166']","Jun 24, 2020 at 8:06 PM"
755,"['3', '206']","Jun 24, 2020 at 12:01 PM"
756,"['0', '145']","Jun 24, 2020 at 4:39 AM"
757,"['9', '405']","Jun 23, 2020 at 7:43 AM"
758,"['1', '130']","Jun 21, 2020 at 11:40 PM"
759,"['0', '178']","Jun 21, 2020 at 11:07 PM"
760,"['4', '153']","Jun 21, 2020 at 5:31 PM"
761,"['2', '152']","Jun 21, 2020 at 3:44 PM"
762,"['10', '425']","Jun 21, 2020 at 1:13 PM"
763,"['4', '180']","Jun 21, 2020 at 12:08 PM"
764,"['2', '113']","Jun 20, 2020 at 6:10 PM"
765,"['1', '173']","Jun 20, 2020 at 4:43 PM"
766,"['5', '252']","Jun 19, 2020 at 12:50 AM"
767,"['0', '156']","Jun 18, 2020 at 9:07 PM"
768,"['3', '159']","Jun 18, 2020 at 8:30 PM"
769,"['5', '3000']","Jun 18, 2020 at 4:14 PM"
770,"['1', '143']","Jun 18, 2020 at 7:31 AM"
771,"['8', '470']","Jun 17, 2020 at 4:40 PM"
772,"['5', '256']","Jun 17, 2020 at 3:20 AM"
773,"['0', '140']","Jun 16, 2020 at 8:36 PM"
774,"['39', '2000']","Jun 16, 2020 at 3:52 PM"
775,"['2', '253']","Jun 16, 2020 at 10:59 AM"
776,"['2', '149']","Jun 15, 2020 at 7:46 PM"
777,"['4', '250']","Jun 15, 2020 at 9:20 AM"
778,"['3', '197']","Jun 15, 2020 at 1:44 AM"
779,"['2', '188']","Jun 14, 2020 at 5:00 PM"
780,"['10', '406']","Jun 13, 2020 at 9:41 PM"
781,"['11', '324']","Jun 13, 2020 at 8:14 PM"
782,"['7', '542']","Jun 13, 2020 at 7:30 PM"
783,"['6', '837']","Jun 13, 2020 at 7:12 PM"
784,"['3', '614']","Jun 13, 2020 at 6:54 PM"
785,"['6', '351']","Jun 12, 2020 at 11:59 AM"
786,"['8', '845']","Jun 12, 2020 at 2:26 AM"
787,"['4', '145']","Jun 11, 2020 at 7:42 PM"
788,"['2', '123']","Jun 11, 2020 at 4:13 PM"
789,"['4', '1000']","Jun 11, 2020 at 12:41 AM"
790,"['4', '452']","Jun 10, 2020 at 2:00 PM"
791,"['4', '278']","Jun 10, 2020 at 12:19 PM"
792,"['7', '678']","Jun 10, 2020 at 12:02 PM"
793,"['29', '828']","Jun 9, 2020 at 11:37 PM"
794,"['41', '2000']","Jun 9, 2020 at 11:47 AM"
795,"['2', '125']","Jun 9, 2020 at 5:39 AM"
796,"['3', '181']","Jun 9, 2020 at 2:17 AM"
797,"['5', '269']","Jun 8, 2020 at 8:45 PM"
798,"['1', '184']","Jun 8, 2020 at 12:19 PM"
799,"['9', '650']","Jun 7, 2020 at 10:37 PM"
800,"['2', '188']","Jun 7, 2020 at 9:30 PM"
801,"['8', '5000']","Jun 7, 2020 at 8:38 PM"
802,"['0', '155']","Jun 7, 2020 at 6:43 PM"
803,"['7', '247']","Jun 7, 2020 at 6:17 PM"
804,"['3', '234']","Jun 7, 2020 at 6:03 PM"
805,"['3', '195']","Jun 7, 2020 at 2:00 PM"
806,"['6', '440']","Jun 6, 2020 at 10:11 PM"
807,"['3', '295']","Jun 6, 2020 at 11:38 AM"
808,"['5', '809']","Jun 6, 2020 at 11:36 AM"
809,"['7', '301']","Jun 5, 2020 at 6:29 PM"
810,"['5', '231']","Jun 4, 2020 at 11:31 PM"
811,"['8', '225']","Jun 4, 2020 at 9:15 PM"
812,"['4', '119']","Jun 4, 2020 at 6:25 PM"
813,"['5', '250']","Jun 4, 2020 at 3:14 PM"
814,"['1', '150']","Jun 4, 2020 at 10:29 AM"
815,"['25', '842']","Jun 4, 2020 at 5:46 AM"
816,"['14', '301']","Jun 3, 2020 at 11:08 AM"
817,"['5', '273']","Jun 3, 2020 at 5:33 AM"
818,"['4', '191']","Jun 2, 2020 at 9:34 PM"
819,"['13', '590']","Jun 2, 2020 at 4:07 PM"
820,"['4', '2000']","Jun 1, 2020 at 5:02 PM"
821,"['51', '2000']","Jun 1, 2020 at 4:47 PM"
822,"['7', '217']","Jun 1, 2020 at 3:38 PM"
823,"['0', '85']","Jun 1, 2020 at 5:05 AM"
824,"['4', '162']","May 31, 2020 at 3:28 PM"
825,"['0', '110']","May 31, 2020 at 11:39 AM"
826,"['2', '304']","May 31, 2020 at 9:51 AM"
827,"['4', '210']","May 31, 2020 at 3:41 AM"
828,"['2', '152']","May 29, 2020 at 8:58 AM"
829,"['4', '185']","May 28, 2020 at 7:32 PM"
830,"['5', '312']","May 28, 2020 at 6:25 PM"
831,"['8', '357']","May 27, 2020 at 6:19 PM"
832,"['11', '398']","May 27, 2020 at 12:37 PM"
833,"['6', '306']","May 27, 2020 at 10:42 AM"
834,"['7', '514']","May 27, 2020 at 1:17 AM"
835,"['0', '98']","May 27, 2020 at 12:27 AM"
836,"['1', '171']","May 24, 2020 at 8:40 PM"
837,"['2', '239']","May 23, 2020 at 7:49 PM"
838,"['0', '129']","May 23, 2020 at 7:09 PM"
839,"['28', '961']","May 23, 2020 at 8:52 AM"
840,"['11', '1000']","May 23, 2020 at 5:55 AM"
841,"['28', '2000']","May 23, 2020 at 5:53 AM"
842,"['0', '93']","May 23, 2020 at 3:19 AM"
843,"['19', '1000']","May 23, 2020 at 3:05 AM"
844,"['3', '246']","May 22, 2020 at 12:59 AM"
845,"['7', '323']","May 22, 2020 at 12:35 AM"
846,"['1', '314']","May 21, 2020 at 4:25 PM"
847,"['10', '549']","May 20, 2020 at 6:56 PM"
848,"['5', '351']","May 20, 2020 at 4:24 PM"
849,"['0', '89']","May 20, 2020 at 12:47 AM"
850,"['4', '277']","May 19, 2020 at 8:11 PM"
851,"['0', '141']","May 19, 2020 at 4:58 PM"
852,"['24', '976']","May 19, 2020 at 4:57 PM"
853,"['3', '327']","May 19, 2020 at 6:06 AM"
854,"['4', '309']","May 18, 2020 at 7:40 PM"
855,"['17', '754']","May 18, 2020 at 7:35 PM"
856,"['11', '387']","May 18, 2020 at 9:30 AM"
857,"['2', '197']","May 18, 2020 at 7:54 AM"
858,"['5', '272']","May 17, 2020 at 7:47 PM"
859,"['4', '322']","May 17, 2020 at 5:34 PM"
860,"['4', '473']","May 17, 2020 at 4:01 PM"
861,"['2', '258']","May 17, 2020 at 12:54 PM"
862,"['3', '281']","May 17, 2020 at 2:46 AM"
863,"['11', '592']","May 17, 2020 at 1:19 AM"
864,"['1', '269']","May 16, 2020 at 10:34 PM"
865,"['9', '4000']","May 16, 2020 at 7:45 PM"
866,"['5', '438']","May 16, 2020 at 5:29 PM"
867,"['7', '589']","May 16, 2020 at 10:52 AM"
868,"['2', '204']","May 16, 2020 at 3:17 AM"
869,"['3', '232']","May 16, 2020 at 1:38 AM"
870,"['0', '89']","May 16, 2020 at 12:47 AM"
871,"['0', '135']","May 16, 2020 at 12:29 AM"
872,"['2', '578']","May 15, 2020 at 8:29 PM"
873,"['8', '393']","May 15, 2020 at 5:37 PM"
874,"['3', '975']","May 15, 2020 at 3:14 AM"
875,"['0', '158']","May 14, 2020 at 10:24 PM"
876,"['6', '377']","May 14, 2020 at 1:31 PM"
877,"['14', '740']","May 14, 2020 at 12:52 AM"
878,"['0', '120']","May 13, 2020 at 11:43 PM"
879,"['3', '236']","May 13, 2020 at 11:15 PM"
880,"['7', '345']","May 13, 2020 at 5:01 PM"
881,"['2', '231']","May 13, 2020 at 4:25 PM"
882,"['2', '209']","May 13, 2020 at 1:48 PM"
883,"['5', '3000']","May 13, 2020 at 1:33 AM"
884,"['6', '295']","May 12, 2020 at 12:01 AM"
885,"['12', '884']","May 10, 2020 at 6:13 PM"
886,"['1', '157']","May 10, 2020 at 5:00 PM"
887,"['2', '193']","May 10, 2020 at 1:43 PM"
888,"['8', '630']","May 10, 2020 at 11:48 AM"
889,"['3', '337']","May 10, 2020 at 8:45 AM"
890,"['0', '184']","May 10, 2020 at 3:11 AM"
891,"['0', '146']","May 8, 2020 at 10:13 PM"
892,"['7', '465']","May 8, 2020 at 8:54 PM"
893,"['1', '211']","May 8, 2020 at 6:30 PM"
894,"['6', '307']","May 8, 2020 at 11:04 AM"
895,"['1', '185']","May 8, 2020 at 2:09 AM"
896,"['0', '172']","May 8, 2020 at 12:04 AM"
897,"['4', '349']","May 7, 2020 at 10:28 PM"
898,"['8', '564']","May 7, 2020 at 5:57 PM"
899,"['2', '571']","May 7, 2020 at 2:38 PM"
900,"['2', '160']","May 7, 2020 at 5:00 AM"
901,"['4', '174']","May 6, 2020 at 9:02 PM"
902,"['1', '202']","May 6, 2020 at 8:08 PM"
903,"['12', '504']","May 6, 2020 at 4:24 PM"
904,"['15', '757']","May 5, 2020 at 9:57 PM"
905,"['14', '490']","May 4, 2020 at 3:02 PM"
906,"['4', '316']","May 3, 2020 at 5:24 AM"
907,"['19', '2000']","May 3, 2020 at 12:00 AM"
908,"['4', '171']","May 2, 2020 at 11:17 AM"
909,"['7', '384']","May 1, 2020 at 1:59 PM"
910,"['7', '425']","May 1, 2020 at 5:11 AM"
911,"['10', '531']","May 1, 2020 at 3:06 AM"
912,"['25', '2000']","May 1, 2020 at 1:58 AM"
913,"['8', '378']","May 1, 2020 at 12:14 AM"
914,"['12', '419']","Apr 30, 2020 at 11:03 PM"
915,"['5', '369']","Apr 30, 2020 at 6:17 PM"
916,"['15', '591']","Apr 30, 2020 at 2:58 PM"
917,"['0', '81']","Apr 29, 2020 at 7:42 PM"
918,"['2', '136']","Apr 29, 2020 at 2:21 PM"
919,"['4', '379']","Apr 29, 2020 at 11:05 AM"
920,"['3', '338']","Apr 28, 2020 at 5:38 PM"
921,"['23', '669']","Apr 28, 2020 at 11:13 AM"
922,"['3', '262']","Apr 28, 2020 at 3:30 AM"
923,"['5', '359']","Apr 26, 2020 at 10:45 PM"
924,"['3', '314']","Apr 26, 2020 at 10:28 PM"
925,"['2', '290']","Apr 26, 2020 at 12:00 PM"
926,"['6', '449']","Apr 26, 2020 at 7:02 AM"
927,"['1', '137']","Apr 25, 2020 at 10:22 PM"
928,"['1', '219']","Apr 25, 2020 at 4:35 PM"
929,"['7', '454']","Apr 25, 2020 at 8:29 AM"
930,"['2', '209']","Apr 24, 2020 at 11:53 PM"
931,"['2', '171']","Apr 24, 2020 at 7:36 PM"
932,"['6', '1000']","Apr 23, 2020 at 10:07 PM"
933,"['3', '333']","Apr 23, 2020 at 3:23 PM"
934,"['4', '243']","Apr 22, 2020 at 9:15 PM"
